label,text,source
1,"Speaker 1: yeah. But we, we got to see Den_Haag and places like that too which we're obviously not going to see this time. But.\nSpeaker 2: Has, has Kim been here before?\nSpeaker 1: And, an-. No.\nSpeaker 2: oh good.\nSpeaker 1: But then again I'm, I'm not sure that Kim would be interested in seeing Shape Headquarters and you know all that kind of stuff. those military things.\nSpeaker 2:  Would you be interested in seeing, s- seeing Shape Headquarters again.\nSpeaker 1: No. Not really.\nSpeaker 2:  yeah. I di-, I didn't think so. Somehow I had this feeling that th-, th-, the military taste had been beaten out of you.\nSpeaker 1:  yep.\nSpeaker 2: I'm, the mil-, I can't say too bad things about the military though. They still have my goods and they'll probably hold them hostage. And they own my body and soul for like another four years so I just got to pray that they.\n",4093.txt
1,"Speaker 1: oh do they?\nSpeaker 2: yeah. I ha-, I owe four years in active reserve time.\nSpeaker 1: aw great. Do they do that to everyone? Milo, get out of there.\nSpeaker 2: yeah everyone who  /. , eh everyone who's  who hasn't been like you were you went through like the thirty six two process. So you don't ha-, you don't have it but if yeah if you just separate normally and you haven't served at least eight years, then you owe it.\nSpeaker 1: And that's one of those things they just never tell you up front.\nSpeaker 2: :throat No. They never said anything I me- I figured there was something like that because.\nSpeaker 1: And I was, I was in the inactive reserves the entire time I was in college too. So.\nSpeaker 2: yeah. Th-, that's I mean that's the military. I, I have my, my discharge papers and everything.\nSpeaker 1: uhhuh.\n",4093.txt
1,"Speaker 2: and I've, they, I've, I've said that yeah I will give a urine sample or a blood sample if they w-, if they call me back for those, but they're going to have to pay my trip back to the states. because there's no bases in Holland and I'm not going to pay out of my own expenses to go to Germany or something for them. If they want me they can pay, bring me back active duty and pay me for the day. if they're going to drag me off somewhere. But uh, first they have to find me.\nSpeaker 1: yeah, that's the other xxx  it was i-,.\nSpeaker 2: xxx.\nSpeaker 1: if you're in another country I mean and you're not planning on coming back to the U S what do y-, what are they going to do even if you don't.\nSpeaker 2: yeah. Well I mean I'm still American citizen and I still  would like to be welcome in my own country. Although g-  I mean if, if, if they denied my citizenship and I became a citizen here I probably wouldn't h-, be a horror either, but  yeah right now I'm, I mean I do want to keep my American citizenship so. u- I kind of want to.\n",4093.txt
1,"Speaker 1: Are you going to become a dual citizen?\nSpeaker 2: What's that?\nSpeaker 1: Are you going to try and become a dual citizen? Have dual citizenship?\nSpeaker 2: You can't do. You can't do that, um, the only way to be a dual citizen is if you're born in a foreign country like if I were born in, in, in Holland and then when, and then had American parents. Then I could be a dual citizen. But you can't. If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.\nSpeaker 1: As far as the Americans are concerned, yeah.\nSpeaker 2: yeah. The Dutch could care less. The Dutch would say fine want to be a dual citizen, that's fine, but the Americans as soon as you ask for another citizenship. that act of asking for it t-, takes away your American citizenship. I mean it's kind of stupid.\n",4093.txt
1,"Speaker 1: yeah.\nSpeaker 2: So I'm a-, American ri-, I'm a, I'm an expatriot. An American expatriot. An American living abroad. xxx I still have to file a tax return.\nSpeaker 1: Do you?\nSpeaker 2: yeah. But my first seventy five thousand dollars worth of income is tax free.\nSpeaker 1: Good grief.\nSpeaker 2: As long as I don't bring it back to the states.\nSpeaker 1: Good grief. I R S for you, huh?\nSpeaker 2: yeah. oh they want their share. They want their piece of meat. But u-, u-, all foreign taxes are deductible, and my taxes here are fifty percent of income. So the taxes here are so much higher that, yeah I would never have to worry about it.\nSpeaker 1:  Unless you became C E O of the company then, then maybe like a thousand dollars would be taxable, right?\n",4093.txt
1,"Speaker 2: yeah. Somehow it raises a small amount. The problem's going to be, the problem's going to be. be Anya's American salary is taxable here and at fifty percent so we're going to owe some money to the Dutch government on her salary.\nSpeaker 1: aw.\nSpeaker 2: Some amount that has, that has to be deducted a certain amount and the amount we pay the American government is deductible, but j-, we'll still owe. some taxes. Th-, see I don't know how it works. We're going to need to have some, we're going to be in need of some sort of accountant do it cause I have no clue. how that all works.\nSpeaker 1: They don't have the Quicken Dutch version?\nSpeaker 2: yeah. ah, you know I wouldn't trust it because it's so complicated with this international garbage.\nSpeaker 1: Or, or else the Turbo Tax with the, the Dutch modules.\n",4093.txt
1,"Speaker 2: that I'd. yeah. I, somehow I just wouldn't trust it. I don't know, eh.\nSpeaker 1: yeah.\nSpeaker 2: So complicated when you're dealing with a Dutch tax form Anya had to read it and Anya and her father didn't understand the damn thing. How am I supposed to understand it?\nSpeaker 1: I'm really looking forward to moving to Oregon and dealing with, Oregon you pay state tax Washington you don't. I'm looking forward to that. cause.\nSpeaker 2: yeah but you'll be a s-. You'll be a student so you, I mean you're what, what is your income?\nSpeaker 1: oh, well. See I think y-, um, it'll probably be about five thousand dollars for the, for the portion of the next year that I'm in Oregon, or the portion of this year that I'm in Oregon and then  next year it'll be eleven thousand.\n",4093.txt
1,"Speaker 2: yeah. But you'll be below. y-, I mean you're below the poverty line at that level.\nSpeaker 1: yeah.\nSpeaker 2: So  I mean i-, i-, any income that y-.\nSpeaker 1: Well. But then I've already made say like fifteen thousand or whatever here in Washington but.\nSpeaker 2: That should be non taxable out of state income.\nSpeaker 1: It should but you know. It, it just, it's not going to be a fun tax return year.\nSpeaker 2:  I had that when I went into the military.\nSpeaker 1:  But then again xxx.\nSpeaker 2: I had Kans-, I had to file three taxes. I had to file Georgia, Kansas and yeah and then my federal. So.\n",4093.txt
1,"Speaker 1: Well,  actually I think this phone call's just about to end cause it's only half an hour, but. So let's see. I'll, I'll give you a call. when we arrive in h-, or maybe I'll just call you when we get in Holland just to let you know we're there, so if we get in the eighteenth or the nineteenth. and then call you back when  when we get to a hotel or something like that.\nSpeaker 2: okay that's a that's a great idea. If you as soon as you get into Holland and get yourself settled. you can call me and. if I'm if it's at night, just call Anya's parents.\nSpeaker 1: okay so.\nSpeaker 2: and remember that if you dial in Holland you need to add a zero so like right now it's.\nSpeaker 1: okay.\n",4093.txt
1,"Speaker 2: it's one eight one zero area code. If you dial in Holland, it's zero one eight one zero.\nSpeaker 1: okay.\nSpeaker 2: in Holland. and and then yeah you can just call up if if it's if it's during the work hours, fine, call me at work. If not, call Anya's parents. if you don't have a new phone number for me. And if you do, I'll send it by email.\nSpeaker 1: okay.\nSpeaker 2: if I get it before th- this weekend. I'll we'll email you something but if you don't get email then just call Anya's parents. If we have a phone by then, they'll be able to give you the number .\nSpeaker 1: okay.\nSpeaker 2: and just remember to ask for her mother.\nSpeaker 1: and it's Goode, right.\nSpeaker 2: Bode.\nSpeaker 1: Bode.\nSpeaker 2: Bode as in a- abode.\nSpeaker 1: abode.\nSpeaker 2: minus the A.\n",4093.txt
1,"Speaker 1: okay. great.\nSpeaker 2:  and yeah and I think  :throat it's  it's not Frau  ah it's. It's Mifrau Mifrau is the. is is is it's xxx Frau in German it's Frau. and then Dutch it's Mifrau.\nSpeaker 1: I'll probably never remember that so hope they won't be offended .\nSpeaker 2: nah don't worry about it. You can just call her Missus you can just call her Missus and speak English to her. She'll she understands just talk slowly and clearly.\nSpeaker 1: okay.\nSpeaker 2: and once you're in Holland the line will be really clear. I mean the phones here are pretty good. once you're in the country. It's just these over over Amer- to America it's always kind of iffy .",4093.txt
1,"Speaker 2: huh?\nSpeaker 1: What price?\nSpeaker 2: uh, free.\nSpeaker 1: Free !\nSpeaker 2: which is even better, yes.\nSpeaker 1: Wow. But what about you?\nSpeaker 2: xxx uh, then I'll work on me. uh because see if I don't. I, if I don't get back  like next week it's no big deal. I could just stay here. So it's not important for me.\nSpeaker 1: Right.\nSpeaker 2: You see? So the main thing is to get your, your deal.\nSpeaker 1: So you might not come back here?\nSpeaker 2: Right.\nSpeaker 1: Got you.\nSpeaker 2: See I'm only be there for like three or four days.\nSpeaker 1: Right.\nSpeaker 2: So I mean if it's going to cost me an arm and a leg it's cheaper if I just stay here.\nSpeaker 1: Right. So you don't need.\nSpeaker 2: Because I don't have to do anything but work that day so.\n",4104.txt
1,"Speaker 1: Right. Well what happens to your work then?\nSpeaker 2: Well I just won't do it. But I mean if I have to pay you know, a thousand dollars it's not. expeditious to make a thousand and.\nSpeaker 1: That's a big word. Those crosswords are making you use big words.\nSpeaker 2: pay a thousand. Is that what it is? Getting better?\nSpeaker 1: uhhuh.\nSpeaker 2: xxx mhm hm xxx. That's the purpose.\nSpeaker 1: uhhuh.\nSpeaker 2: Increase your word power. So.\nSpeaker 1: Well.\nSpeaker 2: you know that would, that would be the. the thing. I mean. there's no way I'm sure you're not going to get back. you know within a day or two of the time. You know because there're eighteen hundred flights that. that go back.\nSpeaker 1: I'm not on American.\nSpeaker 2: On American. On American. They go from London.\n",4104.txt
1,"Speaker 1:  oh this is a flight to London?\nSpeaker 2: Right.\nSpeaker 1: I see.\nSpeaker 2: Right. And then  just get the  connecting flight.\nSpeaker 1: Can you get me a connecting flight?\nSpeaker 2: Well that shouldn't be a problem.\nSpeaker 1: Susan said there's no inter-Europe flights.\nSpeaker 2: Right. Right. No, I can go down to the place here and. xxx Sure. Sure. uh  nothing's  uh possible with Susan. No, everybody  who doesn't have a ticket a month ago is not going to fly for the rest of the year.\nSpeaker 1: So you don't want a ticket to Milan, for nine hundred dollars?\nSpeaker 2: Well again that's the point. I mean if it's going to cost that. uh It's easier for me just to get yours than. not do one.\n",4104.txt
1,"Speaker 1: okay.\nSpeaker 2: You see?\nSpeaker 1: I'm eating a banana, excuse me.\nSpeaker 2: It just. I see. You know it just  depends on if you would. just like the. you know stand by that's the.\nSpeaker 1: Well.\nSpeaker 2: You know to have a sh- you know.\nSpeaker 1: And I'd have to stand by in London by myself.\nSpeaker 2: uhhuh. Like a big girl, yes. Yes  Exactly. but exactly. That's the, that's the thing. You know we just pick a,.\nSpeaker 1: Amazing.\nSpeaker 2: just pick a day  you know like probably the Tuesday. like the  first of August. would be the best time.\nSpeaker 1: Right.\nSpeaker 2: um Mondays sometimes people coming back but uh, you know nobody leaves on Tuesdays.\nSpeaker 1: Well do you think it would be better to come like on that Friday the twenty first and then I'd be closer to the middle of August anyways?\n",4104.txt
1,"Speaker 2: uh, well I mean that's some-.\nSpeaker 1: Can we do that?\nSpeaker 2: mm that's something you could do. uh, you know the other thing is.\nSpeaker 1: Because if you're not coming anyways then.\nSpeaker 2: Right.\nSpeaker 1: I don't have to fly with you so I could just come that Friday.\nSpeaker 2: Right. Well, the other thing is is that you could just stay longer. Right. Exactly. Get a short flight. Just stay longer.\nSpeaker 1: Well, yeah, but.\nSpeaker 2: Maybe you came like the twenty first uh,. It would be uh\nSpeaker 1: Right. I think I should go back to work but I think it would be better if I came on the twenty first that way then.\nSpeaker 2: uhhuh.\nSpeaker 1: If you can change it.\nSpeaker 2: Well I can probably change it.\nSpeaker 1: Because that way. I'll be closer to the middle of August and. hopefully if there's, when the problems arise with  David Steel, I'm not going to even say if. um,. I can resolve it from here and not have it ruin my vacation.\n",4104.txt
1,"Speaker 2: uhhuh. Right. oh that's true.\nSpeaker 1: You know I'd rather not have to be doing that craziness and I'd still be there for B B King and Etta James. duh, duh, buh@b, buh@b, duh duh.\nSpeaker 2: They uh, they there?\nSpeaker 1: What?\nSpeaker 2: What day are they t-, here?\nSpeaker 1: Hold on. You don't have the paper.\nSpeaker 2: Well I no I got it. I g-. uh they're here, they're here the twenty third so yeah you'd get here the twenty second. It is true.\nSpeaker 1: You know and if they didn't have room on the twenty first I could come the twentieth just a few days, by myself a few days.\nSpeaker 2: uhhuh. Right. Right. okay. um ,.\nSpeaker 1: Where was that paper by the way?\nSpeaker 2: Which paper?\nSpeaker 1: The paper that.\nSpeaker 2: I copied it for you and gave it to you.\nSpeaker 1: No. No. I mean where was it  when you told me I had it and I told you you had it. Who had it?\nSpeaker 2: I don't know. I don't know.\n",4104.txt
1,"Speaker 1: Where did it come from?\nSpeaker 2: It's history  It's history detective.\nSpeaker 1: Who, where did it come from?\nSpeaker 2: The important thing is that we have it.\nSpeaker 1: I want to be able to say I told you so.\nSpeaker 2: No. No. No. I I No, I know that. I know that. I know that well. That's the most important thing in your life. Yes. No. I know that very well. Yes. You're just not happy to have it. You have to get some,  got to get some justice. I told you dumb shit. No. I, I know the program. It's tough. It's tough. uh, so what I'll do then is  then I'll go ahead and get it then.\nSpeaker 1: okay. Will you have any money I can stand by?\nSpeaker 2: I've got.\nSpeaker 1: Like go get a hotel if I have to? oh I'll have some money by then.\nSpeaker 2: oh right. uh, no. Right. Everybody will  have the stuff by then. yeah. That won't be a problem. Won't be a problem. The sixteenth you'd have to stay over in Boston anyway. uh if you did that. But again that's not, see I, that one wasn't even available the last time I called.\n",4104.txt
1,"Speaker 1: Right.\nSpeaker 2:  they said call because people do cancel.\nSpeaker 1: Right.\nSpeaker 2: And   so you know during the time we just call. on a daily basis just.\nSpeaker 1: Sure.\nSpeaker 2: changing.\nSpeaker 1: That's groovy.\nSpeaker 2: But  it's not a problem.\nSpeaker 1: I'm excited.\nSpeaker 2: The only problem will be the ticket to get to London. But I'll  see if we can get a one way. and then buy another one way going back.\nSpeaker 1: Where's this ticket, this ticket is to Milan?\nSpeaker 2: uh no get it to Nice, from London to Nice.\nSpeaker 1: Right.\nSpeaker 2: Right.\nSpeaker 1: No. I mean coming, when I leave L A the where do I fly to? London?\n",4104.txt
1,"Speaker 2: London. mhm yeah.\nSpeaker 1:  And then I'll have to  take a boat because there's no, no inter-Europe's according to Susan.\nSpeaker 2: ah. Right. Exactly. All the people in Europe are paralyzed. yep. No. It's, it's great.\nSpeaker 1: Well let me know.\nSpeaker 2: uh no. I'll go ahead and  do it.\nSpeaker 1: okay.\nSpeaker 2: And  I'll go and talk to the person here cause they get cheap tickets.\nSpeaker 1: okay.\nSpeaker 2: from London to Nice and stuff.\nSpeaker 1: Is Neil still there?\nSpeaker 2: uh yep. yep. yep. Exactly.\nSpeaker 1: He's never going home.\nSpeaker 2: uh let's see Saturday. Saturday. Saturday we went out to dinner with uh, Georgio. the other night.\nSpeaker 1: uhhuh.\nSpeaker 2: And. had a really good meal. We'll go there again when  you come.\nSpeaker 1: okay.\nSpeaker 2: It's really good restaurant. They were people who went to the jazz festival with me last year. They own the restaurant.\n",4104.txt
1,"Speaker 1: oh sure.\nSpeaker 2: So they'll probably want to go with us this year.\nSpeaker 1: That's fine.\nSpeaker 2: Nice people.\nSpeaker 1: Cool.\nSpeaker 2: Cool.\nSpeaker 1: Cool.\nSpeaker 2: Cool yes yes. So have any of your things closed?\nSpeaker 1: No.\nSpeaker 2: Nothing.\nSpeaker 1: Nothing. I just had a nice dream though that David. is was just fine.\nSpeaker 2: uhhuh.\nSpeaker 1: That he got his money in today like he's supposed to.\nSpeaker 2: Right. That was a dream. So he still hasn't made any inroads?\nSpeaker 1: uh uh.\nSpeaker 2: Nothing huh?\nSpeaker 1: He's having trouble closing his station.\nSpeaker 2: uhhuh. It may not happen.\nSpeaker 1:  oh god.\n",4104.txt
1,"Speaker 2: xxx. If that doesn't happen he'll commit suicide.\nSpeaker 1: The station?\nSpeaker 2: Right. If he doesn't get the station.\nSpeaker 1: Probably.\nSpeaker 2: He'll commit suicide.\nSpeaker 1: He'll be in bad shape. and then that's because everybody involved will get sued.\nSpeaker 2: What do you mean? Everybody involved? Does that mean Shirl Clay?\nSpeaker 1: Probably.\nSpeaker 2: Why?\nSpeaker 1: I don't think they can but I think they'll try. You know how people are.",4104.txt
1,"Speaker 2: About the fall one you mean?\nSpeaker 1: yeah.\nSpeaker 2: yeah.\nSpeaker 1: trying to figure out.\nSpeaker 2: Well, I told.  on Monday but. he doesn't, h-, he's not, well of coarse Mister_Oharshi. is not always. prompt in his  answer either but. but maybe Mister_Furobiashi too will.\nSpeaker 1: Well, I was just wondering maybe I should, should I just pick a date and, and. say I'm coming.\nSpeaker 2: yeah, because I think, you know, at first we were talking about that. trying to work it in with the festival but I don't think it's going to be good because of the fact.\nSpeaker 1: Right.\nSpeaker 2: that we. f- foreign teachers many of us want to go down to that xxx.\nSpeaker 1: Sure.\n",4112.txt
1,"Speaker 2: which is right after you know which we'll leave like on the Friday night. uh, the third and then be down for the fourth and fifth. So, so I think probably just work it in to your. general scheduling  you know like you've done before and not bother hit it on that weekend.\nSpeaker 1: We-,. yeah. okay. Well I'm, um, what I was trying to figure.\nSpeaker 2: :throat.\nSpeaker 1: I asked some of the students here whether they thought it was better to arri-, to be there before or after the fall festival and they said after.\nSpeaker 2: uhhuh.\nSpeaker 1: Do you agree?\nSpeaker 2: Yes. Well, mainly because there are,. especially if it's just the few days before, that's when the students finally get down to preparing for the festival and so those days are really pretty.\nSpeaker 1: yeah.\nSpeaker 2: pretty busy. And so after the festival it's, uh, they're freer, a_lot freer so if you could make it after that weekend.\nSpeaker 1: What about, just, I'm looking at the calendar trying to figure, what about, say on November. say if I were there November n-. either come in on the ninth or you know the evening of the eighth from wherever, I probably will already finish the other countries.\n",4112.txt
1,"Speaker 2: uhhuh.\nSpeaker 1: Maybe make it, make Japan the last place.\nSpeaker 2: Last, yeah. uhhuh.\nSpeaker 1: um, come in on the either the eighth or ninth, and then leave there on Saturday the eleventh. How are, what are those days, do you know what those days might be like? Would those be good days?\nSpeaker 2: Eighth, or eighth and ninth?\nSpeaker 1: n- or ninth and tenth.\nSpeaker 2: uh, ni-, ninth is yes obviously we have our  our special chapel :throat. that week but that's just second period  it's just that there are, there's, there are no classes second period. and the students have this special chapel but, but even-, you know evenings for a meeting or something would be  fine.\nSpeaker 1: I'd like to meet with the parents again, that seemed to be. so well received, uh, last time. um, and we've got of coarse some more parents.\nSpeaker 2: yeah, it's.\nSpeaker 1: um, and now we're getting a few graduates going back.\n",4112.txt
1,"Speaker 2: uhhuh.\nSpeaker 1: that graduated this year.\nSpeaker 2: yeah.\nSpeaker 1: So, uh, you know, it's the beginning of a. much. bigger  /.\nSpeaker 2:  y-, y-, y-, you would come in  on the ninth then?\nSpeaker 1:  , group. Either that or say the at-, late afternoon or the evening of the eighth.\nSpeaker 2: xxx. okay. We have a.\nSpeaker 1: You know I I haven't.\nSpeaker 2: English department faculty meeting on the eighth, but.\nSpeaker 1: And that goes until what time?\nSpeaker 2: Well it d- they don't start until five ten.\nSpeaker 1: oh, okay.\nSpeaker 2: Five ten till.\nSpeaker 1: So it would be better to come in on, like the morning of the ninth . or like before noon on the ninth?\nSpeaker 2: yeah. Or around noon or whatever. yeah, it w-,.\nSpeaker 1: yeah.\nSpeaker 2: it would be okay.\nSpeaker 1: uh, okay. Put down A M and then leave Saturday, um, sometime.\n",4112.txt
1,"Speaker 2: uhhuh.\nSpeaker 1: Whenever. Because I've been trying to put this together but I didn't know how to, to organize it. I really wanted to organize it.\nSpeaker 2: yeah.\nSpeaker 1: uh, you know J C J C has been the. kingpin of this. uh, group. Now Mister_Furobiashi the last time I did hear from t-, or, no I guess it was one of the girls that, a graduate that was just over there. and came back and she said when she talked to him. that he indicated there were not many  interested in studying in the U S because they were a a not very motivated group.\n",4112.txt
1,"Speaker 2: yeah. This, the present check at your students, yeah. Now i-, m-, my first y-, the first year we have about seventeen or eighteen in the study abroad class.\nSpeaker 1: Great.\nSpeaker 2: In the first year, so a- and the-, and this, the first year bunch are different I mean they. they seemed to be more motivated so it c-, it's true that I'm not sure how many there will be in the second although there are two second year students in the class this year. So, uh,. but I don't know where, I I'm not, I haven't talked to them yet to see where they would be.\nSpeaker 1: Now, they're interested or just what?\nSpeaker 2: what they're thinking about.\n",4112.txt
1,"Speaker 1: um,  well, you can, can, uh,. talk with them and see if they're. uh whether they're interested in studying, actually studying abroad or planning on it or anything then we'll know a little better.\nSpeaker 2: uh-uh.\nSpeaker 1: whether I need to have two days there.\nSpeaker 2: yeah.\nSpeaker 1: or I could fly in in the morning and out the next morning, or, you know, what would, what would work best. cause I don't want to, I don't want to wear out my welcome xxx.\nSpeaker 2:  Excuse me for coughing on this.\nSpeaker 1: Well, no, that's okay. My goodness.\nSpeaker 2: That was a native speaker's cough.\nSpeaker 1: And, uh, you know it's not that he can't. He's got the smarts.\n",4112.txt
1,"Speaker 2: yeah.\nSpeaker 1: He's just been a little bit unmotivated. uh, June is doing much better.\nSpeaker 2: yeah.\nSpeaker 1: uh, she had, uh, i-, it was a hard start. She kept g-, falling asleep in class. You can't do that in an American classroom.\nSpeaker 2: yeah.\nSpeaker 1: And, uh, you know she was trying to memorize the whole book. and were saying no you've got to use the book, you know you've got to use the vocabulary. We don't care if you memorize it. We don't care if you make mistakes. You've just got to try to use it. She was looking for perfection. She's relaxing a little bit and, um, is coming along Hiroki unfortunately he's doing, he's, you know, minimal. He's doing the minimal. But there is another Japanese girl in his class who didn't come through J C J C she's a high school graduate. and is very unmotivated, very poor attitude i- attitude and is just . um, really resistant. I'm not quite sure why she's here you know.\n",4112.txt
1,"Speaker 2: uhhuh.\nSpeaker 1: and  Hiroki has appointed himself as her protector.\nSpeaker 2:  oh dear.\nSpeaker 1: and consequently she's failing.\nSpeaker 2: mm.\nSpeaker 1: and she should be by her testing she should be the top student in the class. she could be easily. but she's just. you know just. puts on the air that she's not interested and. we had some knock down drag outs with her.\nSpeaker 2: mm.\nSpeaker 1: She's just really immature the other Japanese girls say, oh, she's just. you know, i- it's immaturity. But, uh,  because he. just. identifies with her. you know he is not performing to where he could perform or should perform. And so when she's not around he does better. uh b- you know, not great but better.\n",4112.txt
1,"Speaker 2: mm.\nSpeaker 1: So he, and it's real interesting, you know, I don't know at what point I will call up his cousin, you know his aunt and uncle live here.\nSpeaker 2: yeah, I know mhm.\nSpeaker 1: in town. and uh, this has got to be a little bit of a problem because his cousin is a gal. she just passed the bar exam and has set up her own law practice.\nSpeaker 2: oh, brother.",4112.txt
1,"Speaker 1: a_lot_of people who come from two different religio-, religions go there.\nSpeaker 2: oh yeah. yeah, okay.\nSpeaker 1: yeah.\nSpeaker 2: mhm hm.\nSpeaker 1: So it was wonderful and.\nSpeaker 2: And then what was the, um, reception like?\nSpeaker 1: Well we went out into the garden and sort of had an informal receiving line, and then everybody went up to North Park and changed clothes, and.\nSpeaker 2: uhhuh.\nSpeaker 1: we played softball, and, uh, volleyball, and four square, and had dancing and m- music and great food, and.\nSpeaker 2: Wow, that sounds like a_lot_of fun.\nSpeaker 1: It was.\nSpeaker 2: Wow. It sounds like it was great.\nSpeaker 1: yeah everybody, a_lot_of people told us it was the best wedding they had ever been to, and that's, I guess, the highest compliment you can get.\n",4145.txt
1,"Speaker 2: Wow. So, and where, did you guys go on a honeymoon?\nSpeaker 1: We went on a honeymoon to this island off the coast of Puerto Rico.\nSpeaker 2: oh go:d.\nSpeaker 1: In the Carribean. But i-, the hardest part was getting there. I mean, we had to take three planes to get there. But the. We got this book from my mom about the Carribean. And, um. I'd always wanted to go to the Carribean. So we just decided okay, we'll go. We only went for five days. It was pretty short  but, um.\nSpeaker 2: uhhuh.\nSpeaker 1: The place was totally laid back. It was this old plantation house that, um, had. this twenty four rooms. And, and, they said in the book like you won't be able to tell the guests from the staff. And. um, it, it was really, really cool. And they have, you know, i-, mismatched sheets and stuff. It wasn't fancy at all, but it was really cheap. And.\n",4145.txt
1,"Speaker 2: uhhuh.\nSpeaker 1: They just had the bar open all the time. You could go and get whatever you wanted and just write it on your guest ticket. And.\nSpeaker 2: oh my god.\nSpeaker 1: They picked fresh mangoes from the yard for breakfast, and stuff. It was great.\nSpeaker 2: Wow, it sounds idyllic.\nSpeaker 1: It was really tiny, so, the island is only ten miles long.\nSpeaker 2: uhhuh.\nSpeaker 1: But it was, it was good cause i-, you know, everybody speaks English, and, and yet it's still pretty exotic, you know .\nSpeaker 2: uhhuh.\nSpeaker 1:  We went snorkeling. And, it wa-.\nSpeaker 2: God, it sounds great. That's something I really regret is that Norm and I didn't have a honeymoon.\nSpeaker 1: yeah, well you should go on one anyway.\n",4145.txt   
1,"Speaker 2: yes. yeah, we were planning on going one, on one one of these days, but I don't know now what's going to happen.\nSpeaker 1: Well, you'll just have to take your kid.\nSpeaker 2:  I know I think it would be really funny if we go right now and tell people we're going on our honeymoon.\nSpeaker 1:  How big are you?\nSpeaker 2: um, well actually I've only gained four pounds.\nSpeaker 1: uhhuh. But is it showing?\nSpeaker 2: Which is not a_lot for, you know, for how far I am, but I'm, I'm definitely pregnant. yeah. I mean I have all of the. You know I need to give myself the extra support when I get up. And.\nSpeaker 1: uhhuh.\nSpeaker 2: You know, like, you know how when you're. You know like when I get up, like, you know like how wide you put your feet apart when you get up?\nSpeaker 1: uhhuh.\nSpeaker 2: Well I have to probably put my feet like five inches further apart and kind of hoist myself up sort_of like ...\n",4145.txt
1,"Speaker 1: uhhuh.\nSpeaker 2: So. Which is pretty funny. yeah, I'm definitely pregnant. But I'm not huge by any means.\nSpeaker 1: But i-, y-, what are you five and a half months now?\nSpeaker 2: yeah. So, it's it's just starting to get into the part where you start to show. And.\nSpeaker 1: uhhuh.\nSpeaker 2: start to get big and the whole bit. But it's weird. Like, you go like, um,. like I'm, I'm not fatter in anywhere.\nSpeaker 1: uhhuh.\nSpeaker 2: Except my stomach. I mean it honestly looks like I swallowed. I mean it's really weird. Like. I can  see. You can s- I've never really like been up close to a pregnant woman before but you know, like I've seen them at the gym and stuff like that, but never had a good friend that lived close by that was pregnant that I could like actually look at her.\nSpeaker 1: uhhuh.\nSpeaker 2: But you can see the line of your uterus. You can see in your stomach where it is. It's like this big circle. and it sticks out in that  big circle.\n",4145.txt
1,"Speaker 1: And it's filling up with a  /.\nSpeaker 2: yeah.\nSpeaker 1:  , thing. An alien presence.\nSpeaker 2:  That's totally what it feels like.\nSpeaker 1: Really. Does it move around yet?\nSpeaker 2: oh yeah. He, he, he kicks a_lot. I don't, I don't know that it's a he, but I call him he. He kicks a_lot. He's been kicking for about five weeks now.\nSpeaker 1: huh.\nSpeaker 2: But, um, he just started this week. He started rolling that I can feel. I mean they roll the whole time, but now I can feel him rolling, and it's totally bizarre. It's.\nSpeaker 1: Do you have a name for it, I mean like a, you know a joke name that you call it? Like.\n",4145.txt
1,"Speaker 2: No. I've heard some really good ones. But. The only one that I came up with was Thumper, cause he just kicks so much. He's really an active baby.\nSpeaker 1: Thumper. Well that's good.\nSpeaker 2: yeah.\nSpeaker 1: Healthy.\nSpeaker 2:  Well, also the monster child is the other thing I call him.\nSpeaker 1: The monster child  Rosemary's baby.\nSpeaker 2: I know. Well, um. Because he kicks so much, it's really, you know, it's really annoying. I mean.\nSpeaker 1: Does it wake you up?\nSpeaker 2: No he hasn't woken me up yet, but if I wake up in the middle of the night, he is, he does kick and so you can feel him kicking in the middle of the night if you wake up.\n",4145.txt
1,"Speaker 1: What if it's a girl?\nSpeaker 2: Well, it's probably not a girl, because in our family, it's o-, if you go on both sides of our family, and you look at all our first cousins, and everything, it's like seventy five percent male.\nSpeaker 1: huh.\nSpeaker 2: But it might be a girl. I was positive it was a girl. Like the first three months, I was absolutely positive it was a girl. And then I changed my mind an-. now she  is a boy.\nSpeaker 1: Well that'll be a surprise then.\nSpeaker 2: yeah, yeah. I don't know. xxx.\nSpeaker 1: Are you going to ask them not to tell you if you had.\nSpeaker 2: oh we're not having an ultrasound.\nSpeaker 1: uhhuh.\nSpeaker 2: Because it's really like,. We went and looked up all this research. There's all this stuff. You'll see when you get pregnant. And,. If, if you want to know, just send me email. Because I looked up a bunch of stuff, but, there's all this research like on, there's all different kinds of prenatal tests that you can get now. It's not just amnio, it's like  other stuff too.\n",4145.txt
1,"Speaker 1: uhhuh.\nSpeaker 2: And then there's also, um,. you know, the, the, uh, the ultrasound. But  in fact, like. if you look at the l, the la-, the latest research on ultrasound, it's like, they really don't know. Like they assume that it's safe, because, you know, they've had it for twenty years, right.\nSpeaker 1: And nothing has happened?\nSpeaker 2: They never. Ye-, well they don't know. They've never really done any big studies on it or anything. But the but if you're a normal, low, like there's reasons to have an ultrasound. And if you have to have an ultrasound, then it's a really good diagnostic tool, right?\n",4145.txt
